"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Toxic Spill","Hero","Rancid Radioactive Blue","-","21.06%","Mutated Siblings",5669
"Toxic Spill","Hero","Rancid Radioactive Blue","-","20.90%","Sludge",5669
"Toxic Spill","Hero","Rancid Radioactive Blue","-","20.52%","Swamp Runner",5669
"Toxic Spill","Hero","Rancid Radioactive Blue","-","16.67%","Spore",5669
"Toxic Spill","Hero","Rancid Radioactive Blue","-","16.56%","Monster Tail",5669
"Toxic Spill","Hero","Rancid Radioactive Blue","-","4.29%","Bog Beast",5669
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","10.10%","Monster Tail",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","9.47%","Gelatinous Octahedron",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","7.03%","Spore",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","6.76%","Biohazard",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","6.13%","Sludge Soaker",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","6.13%","Scrap Metal Monster",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","5.50%","Plague Hag",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","5.50%","Mutant Ninja",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","5.41%","Bog Beast",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","5.28%","Tentacle",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","5.14%","Telekinetic Mutant",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","4.24%","Toxic Warrior",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","3.83%","Slimefist",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","3.61%","Mutant Mongrel",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","3.52%","Swamp Runner",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","3.47%","Sludge",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","3.47%","Outbreak Assassin",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","3.11%","Mutated Siblings",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","1.40%","The Menace",2218
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","-","0.90%","Sludge Swimmer",2218
"Toxic Spill","Knight","Rancid Radioactive Blue","-","30.16%","Monster Tail",6564
"Toxic Spill","Knight","Rancid Radioactive Blue","-","28.67%","Spore",6564
"Toxic Spill","Knight","Rancid Radioactive Blue","-","14.15%","Sludge",6564
"Toxic Spill","Knight","Rancid Radioactive Blue","-","11.18%","Gelatinous Octahedron",6564
"Toxic Spill","Knight","Rancid Radioactive Blue","-","6.15%","Bog Beast",6564
"Toxic Spill","Knight","Rancid Radioactive Blue","-","5.13%","Swamp Runner",6564
"Toxic Spill","Knight","Rancid Radioactive Blue","-","4.54%","Mutated Siblings",6564
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","14.67%","Gelatinous Octahedron",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","6.33%","Scrap Metal Monster",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","6.26%","Spore",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","6.15%","Biohazard",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","6.05%","Plague Hag",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","6.01%","Sludge Soaker",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","5.52%","Monster Tail",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","5.34%","Slimefist",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","5.20%","Telekinetic Mutant",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","5.20%","Mutant Ninja",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","4.99%","Tentacle",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","4.95%","Outbreak Assassin",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","4.46%","Toxic Warrior",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","4.42%","Mutant Mongrel",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","3.93%","Sludge Swimmer",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","2.83%","The Menace",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","2.62%","Sludge",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","2.19%","Mutated Siblings",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","1.66%","Swamp Runner",2828
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","1.24%","Bog Beast",2828
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","19.17%","Sludge",7418
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","17.34%","Gelatinous Octahedron",7418
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","14.25%","Spore",7418
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","12.71%","Monster Tail",7418
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","11.11%","Plague Hag",7418
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","10.95%","Sludge Soaker",7418
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","6.07%","Scrap Metal Monster",7418
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","3.60%","Bog Beast",7418
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","2.49%","Swamp Runner",7418
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","2.32%","Mutated Siblings",7418
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","14.42%","Plague Hag",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","14.24%","Sludge Soaker",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","7.69%","Telekinetic Mutant",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","6.96%","Biohazard",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","6.75%","Toxic Warrior",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","6.09%","Mutant Ninja",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","5.88%","Tentacle",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","5.71%","Scrap Metal Monster",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","4.84%","Slimefist",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","4.77%","Sludge Swimmer",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","4.74%","The Menace",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","4.67%","Outbreak Assassin",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","4.42%","Mutant Mongrel",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","1.71%","Sludge",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","1.46%","Mutated Siblings",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","1.22%","Bog Beast",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","1.22%","Gelatinous Octahedron",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","1.18%","Swamp Runner",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","0.97%","Monster Tail",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","0.97%","Spore",2872
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","0.07%","Glitchpaw",2872
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","27.26%","Plague Hag",8573
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","25.49%","Sludge Soaker",8573
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","20.98%","Gelatinous Octahedron",8573
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","6.04%","Scrap Metal Monster",8573
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","6.02%","Monster Tail",8573
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","4.06%","Spore",8573
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","3.98%","Bog Beast",8573
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","3.79%","Mutated Siblings",8573
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","1.27%","Swamp Runner",8573
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","1.11%","Sludge",8573
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","16.45%","Plague Hag",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","7.33%","Biohazard",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","7.23%","Sludge Soaker",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","6.99%","Outbreak Assassin",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","6.22%","Toxic Warrior",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","6.18%","Slimefist",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","6.01%","The Menace",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","5.98%","Telekinetic Mutant",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","5.95%","Sludge Swimmer",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","5.84%","Tentacle",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","5.81%","Mutant Ninja",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","5.74%","Scrap Metal Monster",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","5.54%","Mutant Mongrel",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","1.49%","Swamp Runner",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","1.42%","Sludge",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","1.25%","Mutated Siblings",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","1.22%","Bog Beast",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","1.18%","Monster Tail",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","1.05%","Spore",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","1.01%","Gelatinous Octahedron",2960
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","0.10%","Glitchpaw",2960
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","14.99%","Plague Hag",14660
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","14.70%","Sludge Soaker",14660
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","13.18%","Biohazard",14660
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","12.78%","Tentacle",14660
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","12.54%","Telekinetic Mutant",14660
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","8.81%","Mutant Ninja",14660
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","7.41%","Gelatinous Octahedron",14660
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","6.21%","Scrap Metal Monster",14660
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","2.33%","Monster Tail",14660
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","2.13%","Bog Beast",14660
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","1.34%","Mutated Siblings",14660
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","1.26%","Swamp Runner",14660
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","1.20%","Spore",14660
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","1.13%","Sludge",14660
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","15.37%","Tentacle",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","14.18%","Telekinetic Mutant",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","12.18%","The Menace",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","8.32%","Biohazard",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","6.73%","Mutant Ninja",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","6.36%","Slimefist",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","6.32%","Outbreak Assassin",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","5.82%","Toxic Warrior",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","5.82%","Mutant Mongrel",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","5.75%","Sludge Swimmer",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","1.64%","Swamp Runner",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","1.37%","Sludge",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","1.37%","Plague Hag",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","1.35%","Sludge Soaker",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","1.32%","Gelatinous Octahedron",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","1.30%","Scrap Metal Monster",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","1.28%","Mutated Siblings",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","1.25%","Monster Tail",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","1.21%","Spore",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","0.96%","Bog Beast",4385
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","0.11%","Glitchpaw",4385
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","16.42%","Toxic Warrior",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","13.83%","Slimefist",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","13.50%","Mutant Mongrel",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","13.40%","Outbreak Assassin",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","9.28%","Telekinetic Mutant",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","6.75%","Biohazard",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","5.83%","Plague Hag",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","5.61%","Tentacle",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","2.26%","Gelatinous Octahedron",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","2.24%","Mutant Ninja",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","2.20%","Scrap Metal Monster",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","2.02%","Sludge Soaker",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","1.16%","Spore",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","1.16%","Mutated Siblings",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","1.14%","Sludge",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","1.13%","Bog Beast",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","1.08%","Monster Tail",15116
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","0.99%","Swamp Runner",15116
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","16.04%","Slimefist",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","15.41%","Sludge Swimmer",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","15.34%","The Menace",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","14.88%","Mutant Mongrel",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","11.48%","Outbreak Assassin",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","10.27%","Toxic Warrior",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","2.34%","Biohazard",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","1.35%","Sludge",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","1.33%","Monster Tail",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","1.25%","Tentacle",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","1.23%","Mutated Siblings",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","1.18%","Plague Hag",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","1.11%","Telekinetic Mutant",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","1.11%","Mutant Ninja",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","1.09%","Spore",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","1.01%","Scrap Metal Monster",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","0.96%","Sludge Soaker",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","0.89%","Swamp Runner",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","0.87%","Gelatinous Octahedron",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","0.75%","Bog Beast",4146
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","0.10%","Glitchpaw",4146
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","10.16%","Mutant Mongrel",19644
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","9.12%","Toxic Warrior",19644
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","8.97%","Mutant Ninja",19644
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","8.91%","The Menace",19644
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","8.91%","Outbreak Assassin",19644
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","8.83%","Sludge Swimmer",19644
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","8.73%","Telekinetic Mutant",19644
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","8.60%","Slimefist",19644
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","6.72%","Sludge Soaker",19644
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","6.26%","Biohazard",19644
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","5.35%","Plague Hag",19644
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","5.33%","Tentacle",19644
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","4.12%","Scrap Metal Monster",19644
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","18.32%","The Menace",6172
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","17.14%","Sludge Swimmer",6172
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","14.52%","Mutant Mongrel",6172
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","14.39%","Outbreak Assassin",6172
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","13.85%","Slimefist",6172
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","12.98%","Toxic Warrior",6172
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","2.01%","Biohazard",6172
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","1.33%","Plague Hag",6172
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","1.18%","Telekinetic Mutant",6172
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","1.13%","Scrap Metal Monster",6172
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","1.05%","Tentacle",6172
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","1.04%","Mutant Ninja",6172
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","1.02%","Sludge Soaker",6172
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","0.03%","Glitchpaw",6172
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","12.78%","Mutant Mongrel",13605
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","11.61%","Mutated Behemoth",13605
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","11.43%","Slimefist",13605
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","10.19%","Outbreak Assassin",13605
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","10.17%","Telekinetic Mutant",13605
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","9.29%","The Menace",13605
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","8.59%","Sludge Swimmer",13605
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","8.15%","Toxic Warrior",13605
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","5.40%","Tentacle",13605
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","5.24%","Biohazard",13605
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","3.12%","Mutant Ninja",13605
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","2.08%","Scrap Metal Monster",13605
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","0.97%","Plague Hag",13605
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","0.97%","Sludge Soaker",13605
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","21.21%","Mutated Behemoth",8377
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","15.94%","Sludge Swimmer",8377
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","15.90%","The Menace",8377
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","10.46%","Outbreak Assassin",8377
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","10.28%","Toxic Warrior",8377
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","10.25%","Slimefist",8377
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","8.52%","Mutant Mongrel",8377
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","1.13%","Biohazard",8377
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","1.13%","Sludge Soaker",8377
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","1.10%","Tentacle",8377
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","1.09%","Telekinetic Mutant",8377
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","1.07%","Scrap Metal Monster",8377
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","0.98%","Plague Hag",8377
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","0.93%","Mutant Ninja",8377
"Toxic Spill","Hero","Rancid Radioactive Blue","Rotten","18.87%","Swamp Runner",2061
"Toxic Spill","Hero","Rancid Radioactive Blue","Rotten","17.27%","Mutated Siblings",2061
"Toxic Spill","Hero","Rancid Radioactive Blue","Rotten","17.18%","Sludge",2061
"Toxic Spill","Hero","Rancid Radioactive Blue","Rotten","14.51%","Lab Technician",2061
"Toxic Spill","Hero","Rancid Radioactive Blue","Rotten","14.31%","Spore",2061
"Toxic Spill","Hero","Rancid Radioactive Blue","Rotten","14.02%","Monster Tail",2061
"Toxic Spill","Hero","Rancid Radioactive Blue","Rotten","3.83%","Bog Beast",2061
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","25.89%","Monster Tail",2391
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","24.42%","Spore",2391
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","14.55%","Lab Technician",2391
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","11.63%","Sludge",2391
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","10.79%","Gelatinous Octahedron",2391
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","5.27%","Bog Beast",2391
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","3.85%","Swamp Runner",2391
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","3.60%","Mutated Siblings",2391
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","18.09%","Lab Technician",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","7.45%","Biohazard",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","6.91%","Plague Hag",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","6.91%","Scrap Metal Monster",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","6.91%","Tentacle",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","6.38%","Gelatinous Octahedron",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","6.38%","Spore",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","5.85%","Telekinetic Mutant",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","5.32%","Slimefist",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","4.26%","Sludge Swimmer",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","4.26%","Mutant Ninja",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","3.72%","Monster Tail",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","3.72%","Outbreak Assassin",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","3.72%","Toxic Warrior",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","3.19%","Sludge Soaker",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","2.13%","Mutant Mongrel",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","2.13%","The Menace",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","1.60%","Sludge",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","0.53%","Bog Beast",188
